Type,Instance,Batch,"Original (c,A,b)_0","Original (c,A,b)_1","Original (c,A,b)_2","Original (c,A,b)_3","Original (c,A,b)_4","Original (c,A,b)_5","Original (c,A,b)_6","Original (c,A,b)_7","Original (c,A,b)_8","Original (c,A,b)_9","Original (c,A,b)_10","Original (c,A,b)_11","Original (c,A,b)_12","Original (c,A,b)_13","Original (c,A,b)_14","Original (c,A,b)_15","Original (c,A,b)_16","Original (c,A,b)_17","Original (c,A,b)_18","Original (c,A,b)_19","Original (c,A,b)_20","Original (c,A,b)_21","Original (c,A,b)_22","Original (c,A,b)_23","Original (c,A,b)_24","Original (c,A,b)_25","Original (c,A,b)_26","Original (c,A,b)_27","Original (c,A,b)_28","Original (c,A,b)_29","Original (c,A,b)_30","Original (c,A,b)_31","Original (c,A,b)_32","Original (c,A,b)_33","Original (c,A,b)_34","Original (c,A,b)_35","Original (c,A,b)_36","Original (c,A,b)_37","Original (c,A,b)_38","Original (c,A,b)_39","Original (c,A,b)_40","Original (c,A,b)_41","Original (c,A,b)_42","Original (c,A,b)_43","Original (c,A,b)_44","Original (c,A,b)_45","Original (c,A,b)_46","Original (c,A,b)_47","Original (c,A,b)_48","Original (c,A,b)_49","Original (c,A,b)_50",Samples_0,Samples_1,Samples_2,Samples_3,Samples_4,Samples_5,Samples_6,Samples_7,Samples_8,Samples_9,Samples_10,Samples_11,Samples_12,Samples_13,Samples_14,Samples_15,Samples_16,Samples_17,Samples_18,Samples_19,Samples_20,Samples_21,Samples_22,Samples_23,Samples_24,Samples_25,Samples_26,Samples_27,Samples_28,Samples_29,Samples_30,Samples_31,Samples_32,Samples_33,Samples_34,Samples_35,Samples_36,Samples_37,Samples_38,Samples_39,Samples_40,Samples_41,Samples_42,Samples_43,Samples_44,Samples_45,Samples_46,Samples_47,Samples_48,Samples_49,Samples_50,Actuals_0,Actuals_1,Actuals_2,Actuals_3,Actuals_4,Actuals_5,Actuals_6,Actuals_7,Actuals_8,Actuals_9,Actuals_10,Actuals_11,Actuals_12,Actuals_13,Actuals_14,Actuals_15,Actuals_16,Actuals_17,Actuals_18,Actuals_19,Actuals_20,Actuals_21,Actuals_22,Actuals_23,Actuals_24,Actuals_25,Weight
2,4,0,0.0549620810568376,0.0332708146456821,0.0810568376416863,0.0415885183071026,0.0272364021854358,0.0818722987849629,0.1660278887711,0.1469460980184294,0.1412378700154937,0.052515697627008,0.103889749653429,0.0614857702030498,0.0445241784228981,0.033760091331648,0.0513740520264209,0.1676588110576531,0.1515126804207779,0.1479246513903612,0.1469460980184294,0.0479491152246595,0.0668678137486748,0.1185680502324064,0.1356927342412134,0.1557530783658158,0.1599934763108537,0.0386528581913071,0.0169615917801516,0.0647476147761559,0.0252792954415722,0.0109271793199054,0.0655630759194324,0.1497186659055696,0.1306368751528989,0.1249286471499633,0.0362064747614776,0.0875805267878985,0.0451765473375193,0.0282149555573676,0.0174508684661175,0.0350648291608904,0.1513495881921226,0.1352034575552474,0.1316154285248308,0.1306368751528989,0.031639892359129,0.0505585908831444,0.1022588273668759,0.1193835113756829,0.1394438555002854,0.1436842534453233,1.0,0.0549620810568376,0.0332708146456821,0.0810568376416863,0.0415885183071026,0.0272364021854358,0.0818722987849629,0.1660278887711,0.1469460980184294,0.1412378700154937,0.052515697627008,0.103889749653429,0.0614857702030498,0.0445241784228981,0.033760091331648,0.0513740520264209,0.1676588110576531,0.1515126804207779,0.1479246513903612,0.1469460980184294,0.0479491152246595,0.0668678137486748,0.1185680502324064,0.1356927342412134,0.1557530783658158,0.1599934763108537,0.0386528581913071,0.0169615917801516,0.0647476147761559,0.0252792954415722,0.0109271793199054,0.0655630759194324,0.1497186659055696,0.1306368751528989,0.1249286471499633,0.0362064747614776,0.0875805267878985,0.0451765473375193,0.0282149555573676,0.0174508684661175,0.0350648291608904,0.1513495881921226,0.1352034575552474,0.1316154285248308,0.1306368751528989,0.031639892359129,0.0505585908831444,0.1022588273668759,0.1193835113756829,0.1394438555002854,0.1436842534453233,1.0,1.2896668652889751,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.7609238451935088,1.0,1.0,1.0,1.0,0.0,0.0,1.0
2,4,0,0.0549620810568376,0.0332708146456821,0.0810568376416863,0.0415885183071026,0.0272364021854358,0.0818722987849629,0.1660278887711,0.1469460980184294,0.1412378700154937,0.052515697627008,0.103889749653429,0.0614857702030498,0.0445241784228981,0.033760091331648,0.0513740520264209,0.1676588110576531,0.1515126804207779,0.1479246513903612,0.1469460980184294,0.0479491152246595,0.0668678137486748,0.1185680502324064,0.1356927342412134,0.1557530783658158,0.1599934763108537,0.0386528581913071,0.0169615917801516,0.0647476147761559,0.0252792954415722,0.0109271793199054,0.0655630759194324,0.1497186659055696,0.1306368751528989,0.1249286471499633,0.0362064747614776,0.0875805267878985,0.0451765473375193,0.0282149555573676,0.0174508684661175,0.0350648291608904,0.1513495881921226,0.1352034575552474,0.1316154285248308,0.1306368751528989,0.031639892359129,0.0505585908831444,0.1022588273668759,0.1193835113756829,0.1394438555002854,0.1436842534453233,1.0,0.060422169764814,0.0323507814584058,0.0915567545767281,0.0542566293202004,0.0259609030880274,0.0780384326057738,0.2184665627068914,0.1695004058049994,0.1279763575562368,0.0582142814656994,0.0942608800351777,0.055758619682101,0.0466788126930613,0.020841588171111,0.0336508483326557,0.1488043193326357,0.1208213288496883,0.1572216368152626,0.1202599790575027,0.0344053726431517,0.086468759528919,0.1132140790849315,0.1375253515877143,0.1113712951860441,0.1425739394027822,0.0395103532173607,0.0130570551397889,0.069612724888958,0.0222425508623529,0.010289701337808,0.0576731286596683,0.2051827896397033,0.1302842281002989,0.0985009680639249,0.0421627650815268,0.0661961007898739,0.0470636945548827,0.0171565544668938,0.0128152684585458,0.036445410281721,0.1737029107473127,0.1398373743816842,0.128571208875893,0.122769825975144,0.0222838370339629,0.0432797291167786,0.0928379512552626,0.1446241040395416,0.1490269473238533,0.093020031741839,1.0,1.441931001841068,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.8606600755073933,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.6425243821962702
2,4,0,0.0549620810568376,0.0332708146456821,0.0810568376416863,0.0415885183071026,0.0272364021854358,0.0818722987849629,0.1660278887711,0.1469460980184294,0.1412378700154937,0.052515697627008,0.103889749653429,0.0614857702030498,0.0445241784228981,0.033760091331648,0.0513740520264209,0.1676588110576531,0.1515126804207779,0.1479246513903612,0.1469460980184294,0.0479491152246595,0.0668678137486748,0.1185680502324064,0.1356927342412134,0.1557530783658158,0.1599934763108537,0.0386528581913071,0.0169615917801516,0.0647476147761559,0.0252792954415722,0.0109271793199054,0.0655630759194324,0.1497186659055696,0.1306368751528989,0.1249286471499633,0.0362064747614776,0.0875805267878985,0.0451765473375193,0.0282149555573676,0.0174508684661175,0.0350648291608904,0.1513495881921226,0.1352034575552474,0.1316154285248308,0.1306368751528989,0.031639892359129,0.0505585908831444,0.1022588273668759,0.1193835113756829,0.1394438555002854,0.1436842534453233,1.0,0.0585245469358573,0.0307084144106685,0.0700830063067092,0.0466762604143984,0.0328525457149742,0.0971215076179183,0.1381611860510267,0.1378585876003606,0.1505952583085863,0.0627619842104998,0.093933491331405,0.0592026931679928,0.0346724472672708,0.0256832823555508,0.0597226008009189,0.2131359291974494,0.1493305911131654,0.1776141022062486,0.1575742985751584,0.0417625309352065,0.0717009605564201,0.1550404496068094,0.134720467600441,0.2044926915535309,0.0761650510605222,0.0450066343810463,0.0172568831475746,0.0608756122275153,0.02574322499757,0.0065834749318026,0.0626826029875012,0.1604119494625387,0.169250367115321,0.1119792877045547,0.0303519341158839,0.0787916975485641,0.053447488758166,0.0300700951470643,0.0156019133392131,0.0386643561320842,0.1542881176154279,0.1613962879279708,0.1131352247652606,0.1220759233654142,0.0291586404074814,0.0357599401803487,0.1083150098253115,0.1256166503868769,0.139586463522117,0.136942958019946,1.0,1.5134383870558743,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.5397156960230554,1.0,1.0,1.0,0.0,1.0,0.0,0.6241465398637601
2,4,0,0.0549620810568376,0.0332708146456821,0.0810568376416863,0.0415885183071026,0.0272364021854358,0.0818722987849629,0.1660278887711,0.1469460980184294,0.1412378700154937,0.052515697627008,0.103889749653429,0.0614857702030498,0.0445241784228981,0.033760091331648,0.0513740520264209,0.1676588110576531,0.1515126804207779,0.1479246513903612,0.1469460980184294,0.0479491152246595,0.0668678137486748,0.1185680502324064,0.1356927342412134,0.1557530783658158,0.1599934763108537,0.0386528581913071,0.0169615917801516,0.0647476147761559,0.0252792954415722,0.0109271793199054,0.0655630759194324,0.1497186659055696,0.1306368751528989,0.1249286471499633,0.0362064747614776,0.0875805267878985,0.0451765473375193,0.0282149555573676,0.0174508684661175,0.0350648291608904,0.1513495881921226,0.1352034575552474,0.1316154285248308,0.1306368751528989,0.031639892359129,0.0505585908831444,0.1022588273668759,0.1193835113756829,0.1394438555002854,0.1436842534453233,1.0,0.0394037367668273,0.0304717721326222,0.0755009666569744,0.0349154137274235,0.0263578336834959,0.0884884132796509,0.2286597813726598,0.1520768036976755,0.148513043736962,0.0517337817866197,0.0640216174135043,0.0611597249924372,0.0450605185456707,0.050391947069541,0.0493975795839173,0.1777702248363028,0.1504608257667399,0.1133493931298731,0.1805327686823137,0.0551600199497647,0.0774467291295001,0.0970031907482418,0.173762533367001,0.1120845546777581,0.1787721376178118,0.055586332327064,0.013601377222096,0.0574143293271695,0.0257831187014135,0.0098268655687585,0.0452298230681371,0.1517716973292647,0.1028816676279993,0.1367616994819065,0.0295486526951022,0.1147293411235234,0.0380996114498201,0.0263975652840713,0.0202901848571656,0.0264328197656919,0.1582347816786311,0.1705495015347022,0.0893015095721793,0.1354608732181154,0.033284425086331,0.0584641634265992,0.0769610015258727,0.0878553619578344,0.1540001643513804,0.152218657656966,1.0,1.5554147953993849,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.6283176268956694,1.0,0.0,0.0,0.6014410483691405
2,4,0,0.0549620810568376,0.0332708146456821,0.0810568376416863,0.0415885183071026,0.0272364021854358,0.0818722987849629,0.1660278887711,0.1469460980184294,0.1412378700154937,0.052515697627008,0.103889749653429,0.0614857702030498,0.0445241784228981,0.033760091331648,0.0513740520264209,0.1676588110576531,0.1515126804207779,0.1479246513903612,0.1469460980184294,0.0479491152246595,0.0668678137486748,0.1185680502324064,0.1356927342412134,0.1557530783658158,0.1599934763108537,0.0386528581913071,0.0169615917801516,0.0647476147761559,0.0252792954415722,0.0109271793199054,0.0655630759194324,0.1497186659055696,0.1306368751528989,0.1249286471499633,0.0362064747614776,0.0875805267878985,0.0451765473375193,0.0282149555573676,0.0174508684661175,0.0350648291608904,0.1513495881921226,0.1352034575552474,0.1316154285248308,0.1306368751528989,0.031639892359129,0.0505585908831444,0.1022588273668759,0.1193835113756829,0.1394438555002854,0.1436842534453233,1.0,0.0577156027258113,0.0355761374781826,0.0700327069518222,0.0435203357343572,0.0288328501358845,0.0701751802381395,0.2279820093727591,0.1608716777865618,0.1075864363181116,0.0594115717843951,0.0836378627110885,0.0711646708182632,0.0548412816788394,0.0282188293272835,0.0612725591033829,0.1815000829451429,0.1764231880823577,0.204041139534115,0.1397343327890863,0.0407209187859055,0.0549718367072832,0.0992222432628272,0.1336003058881991,0.1663801724194697,0.1688472208804615,0.04504745755595,0.0170056983366322,0.0835701876745153,0.0239412277859615,0.0168719345726658,0.0737672110837978,0.1240521687420648,0.1026572652386218,0.1369835723746646,0.0345883148220716,0.1000870346677796,0.0494523957272077,0.0278039826505866,0.0144954113077283,0.0244412573331986,0.1378336173687288,0.1583610731629832,0.1372510365004672,0.0980889908913544,0.0327357775296462,0.0544548116355195,0.0841823823697917,0.1230539599625581,0.1410672251250535,0.1108388866545289,1.0,1.5676651975643645,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0205191317828718,1.0,0.6645273375718842
2,4,0,0.0549620810568376,0.0332708146456821,0.0810568376416863,0.0415885183071026,0.0272364021854358,0.0818722987849629,0.1660278887711,0.1469460980184294,0.1412378700154937,0.052515697627008,0.103889749653429,0.0614857702030498,0.0445241784228981,0.033760091331648,0.0513740520264209,0.1676588110576531,0.1515126804207779,0.1479246513903612,0.1469460980184294,0.0479491152246595,0.0668678137486748,0.1185680502324064,0.1356927342412134,0.1557530783658158,0.1599934763108537,0.0386528581913071,0.0169615917801516,0.0647476147761559,0.0252792954415722,0.0109271793199054,0.0655630759194324,0.1497186659055696,0.1306368751528989,0.1249286471499633,0.0362064747614776,0.0875805267878985,0.0451765473375193,0.0282149555573676,0.0174508684661175,0.0350648291608904,0.1513495881921226,0.1352034575552474,0.1316154285248308,0.1306368751528989,0.031639892359129,0.0505585908831444,0.1022588273668759,0.1193835113756829,0.1394438555002854,0.1436842534453233,1.0,0.0588950286369525,0.0370023662522749,0.0986145793968233,0.0503537314937258,0.0197318507885889,0.0665159204097727,0.1831299323825627,0.1620458661590769,0.1557867176495486,0.0929814740272631,0.1157516841005152,0.0754499958035745,0.0530194073696043,0.038158296958992,0.0481347203111242,0.1931083864851041,0.1280941164705079,0.1409183894214078,0.1326816421236558,0.0487342737333304,0.0978230453342946,0.0742884516019179,0.1543168385677761,0.1055159860723765,0.14489227235295,0.0470710687916909,0.0171796500688551,0.0507913340344798,0.0216628206822051,0.012412396613508,0.0559860593345742,0.1562002441567725,0.1318275477048994,0.1086479371681952,0.0517314062735129,0.0986843191709947,0.0268787573512466,0.0292671155983074,0.0151411187562515,0.041042915012026,0.1273600507130214,0.1321009048364654,0.144908251949351,0.1532567857956541,0.0240444425354702,0.0471762086565866,0.0925453572503328,0.1037841638018769,0.1886802046951101,0.1553221524050102,1.0,1.5538878649402132,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7395576736064982,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.6644635124941108
2,4,0,0.0549620810568376,0.0332708146456821,0.0810568376416863,0.0415885183071026,0.0272364021854358,0.0818722987849629,0.1660278887711,0.1469460980184294,0.1412378700154937,0.052515697627008,0.103889749653429,0.0614857702030498,0.0445241784228981,0.033760091331648,0.0513740520264209,0.1676588110576531,0.1515126804207779,0.1479246513903612,0.1469460980184294,0.0479491152246595,0.0668678137486748,0.1185680502324064,0.1356927342412134,0.1557530783658158,0.1599934763108537,0.0386528581913071,0.0169615917801516,0.0647476147761559,0.0252792954415722,0.0109271793199054,0.0655630759194324,0.1497186659055696,0.1306368751528989,0.1249286471499633,0.0362064747614776,0.0875805267878985,0.0451765473375193,0.0282149555573676,0.0174508684661175,0.0350648291608904,0.1513495881921226,0.1352034575552474,0.1316154285248308,0.1306368751528989,0.031639892359129,0.0505585908831444,0.1022588273668759,0.1193835113756829,0.1394438555002854,0.1436842534453233,1.0,0.0411019198365519,0.039378417587839,0.1154598917039967,0.0501762583850784,0.0189599678931967,0.0739432274458498,0.2080964054431047,0.126148244686536,0.1537746921560673,0.0606517871713038,0.0846300347257526,0.0607537777302357,0.0156612253497885,0.0268434072655566,0.0487789621564431,0.1258184421084607,0.2009788828623498,0.1056140184356097,0.1340135339635005,0.0492028942256254,0.0861427725195174,0.0845185750988354,0.1672593082212485,0.156071844516797,0.1285864800887861,0.0422251822033888,0.0176368656393913,0.0569750925472709,0.0256322049473522,0.0100851011664441,0.0670515851844084,0.1695453301544588,0.1720753313131346,0.0940009240120242,0.0516523985704539,0.0533875512242164,0.0438051220313183,0.0315348243242871,0.0184315788908961,0.0306978587046749,0.1450497448150843,0.1218723713664789,0.1161015295163017,0.1528347477685343,0.0338990786684243,0.0435520843339867,0.1206572330391143,0.1267208105449458,0.1621135810684925,0.1617778034652108,1.0,1.4791522317848151,0.8301691119864669,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.5854751262966044
2,4,0,0.0549620810568376,0.0332708146456821,0.0810568376416863,0.0415885183071026,0.0272364021854358,0.0818722987849629,0.1660278887711,0.1469460980184294,0.1412378700154937,0.052515697627008,0.103889749653429,0.0614857702030498,0.0445241784228981,0.033760091331648,0.0513740520264209,0.1676588110576531,0.1515126804207779,0.1479246513903612,0.1469460980184294,0.0479491152246595,0.0668678137486748,0.1185680502324064,0.1356927342412134,0.1557530783658158,0.1599934763108537,0.0386528581913071,0.0169615917801516,0.0647476147761559,0.0252792954415722,0.0109271793199054,0.0655630759194324,0.1497186659055696,0.1306368751528989,0.1249286471499633,0.0362064747614776,0.0875805267878985,0.0451765473375193,0.0282149555573676,0.0174508684661175,0.0350648291608904,0.1513495881921226,0.1352034575552474,0.1316154285248308,0.1306368751528989,0.031639892359129,0.0505585908831444,0.1022588273668759,0.1193835113756829,0.1394438555002854,0.1436842534453233,1.0,0.045849422859635,0.0295432787343983,0.0931714889259157,0.0466653972987208,0.027122545341531,0.0837934713013457,0.20845348981204,0.1295602765606757,0.1566920437769959,0.0503920399874838,0.0993667805119223,0.0749975984081928,0.0518743753820021,0.0392529232537595,0.0647875992580482,0.1683631068808114,0.1721775849411407,0.1387454310289402,0.1564730941398381,0.0467010663627465,0.068164995372976,0.1326813718500411,0.1134874138970807,0.2209322302301105,0.1278022326917978,0.0292664861377903,0.0208902725546442,0.0749992690044291,0.0284347572908124,0.012300388130823,0.0654024886998463,0.1228515204102097,0.1326174492738538,0.1080092678457709,0.0432676043649593,0.0850046541998973,0.037717924699942,0.0264013781095664,0.0188920709649349,0.0311114481333163,0.1264610445376939,0.1417929282663881,0.1380637045709773,0.1173917806907844,0.028659172101771,0.0529050144526092,0.0726429460289057,0.0857779178718539,0.1194073290656174,0.1375504545165738,1.0,1.6016372103395813,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.260547994706824,1.0,1.0,1.0,0.0,0.7025503042752312
2,4,0,0.0549620810568376,0.0332708146456821,0.0810568376416863,0.0415885183071026,0.0272364021854358,0.0818722987849629,0.1660278887711,0.1469460980184294,0.1412378700154937,0.052515697627008,0.103889749653429,0.0614857702030498,0.0445241784228981,0.033760091331648,0.0513740520264209,0.1676588110576531,0.1515126804207779,0.1479246513903612,0.1469460980184294,0.0479491152246595,0.0668678137486748,0.1185680502324064,0.1356927342412134,0.1557530783658158,0.1599934763108537,0.0386528581913071,0.0169615917801516,0.0647476147761559,0.0252792954415722,0.0109271793199054,0.0655630759194324,0.1497186659055696,0.1306368751528989,0.1249286471499633,0.0362064747614776,0.0875805267878985,0.0451765473375193,0.0282149555573676,0.0174508684661175,0.0350648291608904,0.1513495881921226,0.1352034575552474,0.1316154285248308,0.1306368751528989,0.031639892359129,0.0505585908831444,0.1022588273668759,0.1193835113756829,0.1394438555002854,0.1436842534453233,1.0,0.0583797064211539,0.0430880752917788,0.0949606730076295,0.0402581970108236,0.0271328155681399,0.0654564220484977,0.1654131493944303,0.1384626458887044,0.1503538864308174,0.0438271756071484,0.1146807055230082,0.0803340967202796,0.0435556871718593,0.0364724562170588,0.0584651506935986,0.1542051815999791,0.158303250937026,0.1482971966895242,0.1498167223287123,0.0405360881854845,0.0671956021021337,0.130377387514815,0.175074663024887,0.1856349551956739,0.228892505612618,0.0327208228849557,0.0199207810884433,0.0671218062881228,0.0363506305030984,0.0091606952582958,0.0545521265414116,0.1317706124596717,0.0751450550380117,0.1117922744317878,0.0307093712512461,0.0902148401969411,0.0482644183410347,0.0388021709266687,0.020768012743567,0.0310190235352714,0.1241546500852556,0.1485052921203259,0.0968628166658841,0.1784880851814184,0.039103364051861,0.0458144189137255,0.0672222017535682,0.1517095189721628,0.1362494799741991,0.1792551959829934,1.0,1.527434278315133,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.3100778739709068,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.5962763296491087
2,4,0,0.0549620810568376,0.0332708146456821,0.0810568376416863,0.0415885183071026,0.0272364021854358,0.0818722987849629,0.1660278887711,0.1469460980184294,0.1412378700154937,0.052515697627008,0.103889749653429,0.0614857702030498,0.0445241784228981,0.033760091331648,0.0513740520264209,0.1676588110576531,0.1515126804207779,0.1479246513903612,0.1469460980184294,0.0479491152246595,0.0668678137486748,0.1185680502324064,0.1356927342412134,0.1557530783658158,0.1599934763108537,0.0386528581913071,0.0169615917801516,0.0647476147761559,0.0252792954415722,0.0109271793199054,0.0655630759194324,0.1497186659055696,0.1306368751528989,0.1249286471499633,0.0362064747614776,0.0875805267878985,0.0451765473375193,0.0282149555573676,0.0174508684661175,0.0350648291608904,0.1513495881921226,0.1352034575552474,0.1316154285248308,0.1306368751528989,0.031639892359129,0.0505585908831444,0.1022588273668759,0.1193835113756829,0.1394438555002854,0.1436842534453233,1.0,0.0374354686124536,0.0292824755872928,0.081141845185026,0.0419792889638753,0.0247847693472385,0.0920711299368325,0.1305769355912425,0.1427616760660789,0.1446359297745251,0.057918920478412,0.118675647960291,0.0476558731591657,0.0308631438111122,0.0423869885715727,0.0547885154945305,0.1425607384953066,0.1985165191310584,0.151346877380857,0.1816047219388896,0.048596605513645,0.0944273554334702,0.1601935184687665,0.1289362090341812,0.1860181116582046,0.180644664651163,0.0492331624931963,0.0136882642126614,0.0736316539058755,0.0306305405027052,0.0070835669708766,0.0500474623797882,0.0886564416803792,0.1235979817535646,0.1428569638078678,0.0470854852993661,0.088878378768178,0.0598915927953436,0.0204270552957293,0.0115057678867813,0.0346752750464723,0.16297521769928,0.1343193689580036,0.0771939729354259,0.1283084024578082,0.023385237442781,0.0573301309675385,0.1097564087189994,0.0969422815431257,0.1251127386667904,0.1132457926189621,1.0,1.6133168233177055,0.0,1.0,0.0,0.1718583372871598,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.6075286159395019
